"","id",".pred_class"
"56841",227391,"1"
"56842",227392,"3"
"56843",227398,"1"
"56844",227400,"3"
"56845",227404,"3"
"56846",227406,"3"
"56847",227412,"1"
"56848",227416,"1"
"56849",227419,"1"
"56850",227421,"3"
"56851",227426,"1"
"56852",227430,"1"
"56853",227431,"3"
"56854",227441,"1"
"56855",227447,"1"
"56856",227448,"3"
"56857",227451,"1"
"56858",227453,"3"
"56859",227462,"1"
"56860",227463,"3"
"56861",227464,"1"
"56862",227480,"1"
"56863",227481,"3"
"56864",227485,"1"
"56865",227486,"1"
"56866",227496,"1"
"56867",227498,"1"
"56868",227499,"3"
"56869",227502,"1"
"56870",227503,"3"
"56871",227505,"3"
"56872",227508,"3"
"56873",227512,"1"
"56874",227521,"1"
"56875",227524,"1"
"56876",227525,"1"
"56877",227530,"3"
"56878",227531,"3"
"56879",227535,"3"
"56880",227547,"1"
"56881",227549,"1"
"56882",227550,"3"
"56883",227555,"1"
"56884",227586,"3"
"56885",227587,"1"
"56886",227588,"3"
"56887",227594,"1"
"56888",227596,"3"
"56889",227597,"1"
"56890",227599,"1"
"56891",227606,"1"
"56892",227607,"3"
"56893",227615,"1"
"56894",227623,"1"
"56895",227624,"3"
"56896",227628,"1"
"56897",227630,"1"
"56898",227632,"1"
"56899",227651,"3"
"56900",227657,"1"
"56901",227661,"3"
"56902",227667,"1"
"56903",227670,"1"
"56904",227671,"3"
"56905",227673,"1"
"56906",227675,"1"
"56907",227677,"3"
"56908",227679,"3"
"56909",227680,"1"
"56910",227682,"3"
"56911",227684,"1"
"56912",227691,"3"
"56913",227692,"1"
"56914",227695,"1"
"56915",227698,"1"
"56916",227699,"1"
"56917",227701,"3"
"56918",227702,"3"
"56919",227703,"3"
"56920",227706,"1"
"56921",227711,"3"
"56922",227719,"1"
"56923",227720,"1"
"56924",227725,"3"
"56925",227727,"1"
"56926",227738,"1"
"56927",227742,"1"
"56928",227744,"1"
"56929",227745,"1"
"56930",227749,"1"
"56931",227758,"1"
"56932",227760,"3"
"56933",227766,"3"
"56934",227767,"3"
"56935",227770,"1"
"56936",227771,"1"
"56937",227774,"1"
"56938",227775,"3"
"56939",227780,"3"
"56940",227782,"3"
"56941",227783,"1"
"56942",227784,"3"
"56943",227788,"3"
"56944",227790,"3"
"56945",227792,"3"
"56946",227795,"3"
"56947",227801,"3"
"56948",227803,"3"
"56949",227804,"1"
"56950",227813,"3"
"56951",227819,"1"
"56952",227826,"1"
"56953",227831,"3"
"56954",227833,"3"
"56955",227840,"1"
"56956",227842,"3"
"56957",227844,"1"
"56958",227845,"3"
"56959",227849,"1"
"56960",227854,"3"
"56961",227859,"3"
"56962",227862,"3"
"56963",227863,"1"
"56964",227866,"1"
"56965",227870,"1"
"56966",227872,"1"
"56967",227873,"1"
"56968",227876,"1"
"56969",227879,"1"
"56970",227886,"1"
"56971",227890,"1"
"56972",227895,"3"
"56973",227896,"1"
"56974",227898,"3"
"56975",227904,"1"
"56976",227905,"1"
"56977",227920,"1"
"56978",227922,"3"
"56979",227929,"1"
"56980",227931,"1"
"56981",227932,"1"
"56982",227936,"1"
"56983",227938,"3"
"56984",227940,"3"
"56985",227941,"3"
"56986",227945,"1"
"56987",227949,"1"
"56988",227952,"1"
"56989",227956,"1"
"56990",227959,"1"
"56991",227963,"1"
"56992",227971,"1"
"56993",227975,"1"
"56994",227976,"3"
"56995",227979,"1"
"56996",227988,"1"
"56997",227996,"1"
"56998",228004,"1"
"56999",228008,"3"
"57000",228017,"3"
"57001",228019,"1"
"57002",228020,"3"
"57003",228023,"1"
"57004",228026,"1"
"57005",228030,"1"
"57006",228039,"3"
"57007",228041,"3"
"57008",228042,"1"
"57009",228047,"3"
"57010",228056,"1"
"57011",228057,"1"
"57012",228058,"3"
"57013",228067,"1"
"57014",228068,"3"
"57015",228069,"3"
"57016",228070,"1"
"57017",228076,"3"
"57018",228083,"1"
"57019",228089,"1"
"57020",228095,"3"
"57021",228097,"1"
"57022",228101,"1"
"57023",228103,"1"
"57024",228104,"3"
"57025",228115,"3"
"57026",228120,"3"
"57027",228123,"1"
"57028",228125,"3"
"57029",228127,"1"
"57030",228131,"1"
"57031",228133,"3"
"57032",228138,"1"
"57033",228147,"3"
"57034",228148,"1"
"57035",228153,"3"
"57036",228158,"3"
"57037",228159,"1"
"57038",228163,"1"
"57039",228167,"1"
"57040",228169,"3"
"57041",228173,"3"
"57042",228187,"1"
"57043",228189,"1"
"57044",228194,"3"
"57045",228197,"3"
"57046",228200,"1"
"57047",228203,"1"
"57048",228207,"3"
"57049",228208,"1"
"57050",228210,"3"
"57051",228213,"3"
"57052",228219,"1"
"57053",228226,"1"
"57054",228230,"3"
"57055",228231,"3"
"57056",228236,"1"
"57057",228244,"1"
"57058",228245,"1"
"57059",228252,"1"
"57060",228253,"3"
"57061",228254,"1"
"57062",228255,"3"
"57063",228264,"1"
"57064",228266,"1"
"57065",228268,"1"
"57066",228275,"3"
"57067",228278,"1"
"57068",228282,"1"
"57069",228285,"1"
"57070",228287,"3"
"57071",228290,"1"
"57072",228298,"1"
"57073",228301,"1"
"57074",228302,"1"
"57075",228303,"3"
"57076",228306,"1"
"57077",228316,"1"
"57078",228317,"3"
"57079",228320,"1"
"57080",228321,"1"
"57081",228323,"1"
"57082",228324,"1"
"57083",228325,"3"
"57084",228329,"3"
"57085",228332,"1"
"57086",228334,"1"
"57087",228340,"3"
"57088",228344,"3"
"57089",228349,"3"
"57090",228353,"1"
"57091",228355,"1"
"57092",228361,"1"
"57093",228362,"1"
"57094",228365,"1"
"57095",228369,"1"
"57096",228371,"1"
"57097",228375,"1"
"57098",228381,"3"
"57099",228383,"1"
"57100",228386,"3"
"57101",228395,"1"
"57102",228404,"1"
"57103",228409,"3"
"57104",228421,"1"
"57105",228428,"3"
"57106",228437,"1"
"57107",228439,"3"
"57108",228441,"3"
"57109",228442,"1"
"57110",228445,"1"
"57111",228452,"1"
"57112",228457,"1"
"57113",228459,"3"
"57114",228460,"1"
"57115",228461,"1"
"57116",228469,"3"
"57117",228471,"3"
"57118",228472,"1"
"57119",228475,"3"
"57120",228478,"1"
"57121",228484,"1"
"57122",228488,"3"
"57123",228494,"3"
"57124",228495,"3"
"57125",228497,"3"
"57126",228498,"3"
"57127",228500,"1"
"57128",228503,"1"
"57129",228507,"1"
"57130",228508,"1"
"57131",228509,"3"
"57132",228512,"1"
"57133",228515,"1"
"57134",228516,"1"
"57135",228517,"1"
"57136",228518,"3"
"57137",228521,"1"
"57138",228532,"1"
"57139",228536,"1"
"57140",228538,"1"
"57141",228540,"1"
"57142",228542,"1"
"57143",228543,"1"
"57144",228546,"3"
"57145",228548,"1"
"57146",228549,"1"
"57147",228552,"1"
"57148",228556,"3"
"57149",228561,"1"
"57150",228565,"1"
"57151",228567,"1"
"57152",228573,"1"
"57153",228578,"1"
"57154",228583,"3"
"57155",228586,"1"
"57156",228590,"1"
"57157",228591,"1"
"57158",228598,"1"
"57159",228600,"3"
"57160",228602,"3"
"57161",228603,"1"
"57162",228606,"3"
"57163",228607,"1"
"57164",228613,"1"
"57165",228631,"1"
"57166",228636,"3"
"57167",228640,"1"
"57168",228647,"3"
"57169",228652,"1"
"57170",228653,"3"
"57171",228656,"3"
"57172",228665,"3"
"57173",228666,"3"
"57174",228671,"1"
"57175",228676,"1"
"57176",228678,"3"
"57177",228682,"1"
"57178",228683,"1"
"57179",228691,"3"
"57180",228693,"3"
"57181",228694,"1"
"57182",228701,"1"
"57183",228702,"1"
"57184",228706,"3"
"57185",228707,"3"
"57186",228713,"3"
"57187",228719,"3"
"57188",228725,"3"
"57189",228727,"3"
"57190",228729,"1"
"57191",228734,"3"
"57192",228737,"1"
"57193",228743,"1"
"57194",228745,"3"
"57195",228749,"1"
"57196",228751,"1"
"57197",228752,"1"
"57198",228753,"3"
"57199",228763,"1"
"57200",228766,"1"
"57201",228771,"1"
"57202",228778,"1"
"57203",228780,"1"
"57204",228781,"1"
"57205",228784,"1"
"57206",228789,"1"
"57207",228791,"1"
"57208",228796,"1"
"57209",228797,"3"
"57210",228800,"1"
"57211",228802,"3"
"57212",228806,"1"
"57213",228811,"1"
"57214",228822,"1"
"57215",228823,"1"
"57216",228826,"1"
"57217",228828,"3"
"57218",228835,"3"
"57219",228836,"3"
"57220",228838,"1"
"57221",228844,"1"
"57222",228850,"3"
"57223",228854,"1"
"57224",228856,"3"
"57225",228860,"3"
"57226",228866,"1"
"57227",228868,"3"
"57228",228869,"3"
"57229",228877,"1"
"57230",228878,"3"
"57231",228886,"1"
"57232",228889,"3"
"57233",228890,"3"
"57234",228892,"3"
"57235",228897,"1"
"57236",228904,"3"
"57237",228906,"1"
"57238",228909,"1"
"57239",228911,"1"
"57240",228915,"3"
"57241",228919,"1"
"57242",228920,"3"
"57243",228925,"1"
"57244",228927,"1"
"57245",228931,"1"
"57246",228932,"3"
"57247",228935,"1"
"57248",228938,"1"
"57249",228944,"1"
"57250",228950,"3"
"57251",228955,"1"
"57252",228956,"1"
"57253",228957,"3"
"57254",228960,"1"
"57255",228974,"3"
"57256",228980,"1"
"57257",228982,"1"
"57258",228983,"1"
"57259",228992,"3"
"57260",228995,"3"
"57261",228996,"1"
"57262",229000,"1"
"57263",229005,"1"
"57264",229007,"1"
"57265",229008,"3"
"57266",229010,"1"
"57267",229011,"1"
"57268",229013,"3"
"57269",229017,"1"
"57270",229025,"3"
"57271",229029,"3"
"57272",229041,"1"
"57273",229049,"3"
"57274",229051,"1"
"57275",229052,"3"
"57276",229056,"1"
"57277",229061,"1"
"57278",229066,"1"
"57279",229069,"1"
"57280",229070,"3"
"57281",229072,"3"
"57282",229073,"3"
"57283",229074,"1"
"57284",229075,"1"
"57285",229076,"1"
"57286",229079,"1"
"57287",229080,"3"
"57288",229081,"1"
"57289",229083,"3"
"57290",229084,"1"
"57291",229086,"1"
"57292",229088,"1"
"57293",229089,"3"
"57294",229090,"1"
"57295",229098,"1"
"57296",229099,"3"
"57297",229101,"1"
"57298",229103,"1"
"57299",229106,"1"
"57300",229107,"1"
"57301",229108,"1"
"57302",229112,"1"
"57303",229113,"1"
"57304",229115,"1"
"57305",229120,"1"
"57306",229121,"1"
"57307",229125,"1"
"57308",229128,"3"
"57309",229129,"1"
"57310",229130,"1"
"57311",229134,"1"
"57312",229141,"1"
"57313",229147,"3"
"57314",229148,"3"
"57315",229152,"3"
"57316",229154,"3"
"57317",229160,"1"
"57318",229163,"1"
"57319",229168,"3"
"57320",229174,"1"
"57321",229176,"3"
"57322",229181,"3"
"57323",229188,"3"
"57324",229192,"1"
"57325",229193,"1"
"57326",229194,"1"
"57327",229196,"1"
"57328",229199,"3"
"57329",229203,"1"
"57330",229207,"3"
"57331",229208,"3"
"57332",229209,"1"
"57333",229210,"1"
"57334",229211,"3"
"57335",229216,"1"
"57336",229227,"3"
"57337",229230,"1"
"57338",229236,"3"
"57339",229238,"3"
"57340",229240,"1"
"57341",229248,"3"
"57342",229249,"3"
"57343",229255,"3"
"57344",229261,"3"
"57345",229262,"3"
"57346",229265,"1"
"57347",229272,"1"
"57348",229275,"1"
"57349",229282,"1"
"57350",229287,"1"
"57351",229291,"1"
"57352",229305,"1"
"57353",229306,"3"
"57354",229310,"3"
"57355",229320,"3"
"57356",229326,"3"
"57357",229328,"3"
"57358",229329,"1"
"57359",229332,"1"
"57360",229334,"3"
"57361",229335,"1"
"57362",229337,"3"
"57363",229343,"1"
"57364",229346,"3"
"57365",229348,"1"
"57366",229351,"3"
"57367",229358,"1"
"57368",229371,"1"
"57369",229375,"1"
"57370",229377,"1"
"57371",229379,"1"
"57372",229387,"3"
"57373",229389,"1"
"57374",229399,"3"
"57375",229403,"1"
"57376",229404,"1"
"57377",229406,"3"
"57378",229413,"3"
"57379",229415,"1"
"57380",229429,"3"
"57381",229435,"3"
"57382",229440,"1"
"57383",229442,"1"
"57384",229451,"1"
"57385",229453,"1"
"57386",229459,"1"
"57387",229461,"1"
"57388",229464,"3"
"57389",229465,"3"
"57390",229468,"1"
"57391",229471,"1"
"57392",229475,"3"
"57393",229479,"1"
"57394",229486,"1"
"57395",229488,"1"
"57396",229492,"1"
"57397",229494,"3"
"57398",229495,"3"
"57399",229499,"1"
"57400",229507,"3"
"57401",229509,"3"
"57402",229515,"3"
"57403",229518,"3"
"57404",229521,"1"
"57405",229523,"3"
"57406",229532,"1"
"57407",229533,"3"
"57408",229534,"3"
"57409",229543,"1"
"57410",229548,"1"
"57411",229549,"1"
"57412",229554,"1"
"57413",229555,"1"
"57414",229567,"1"
"57415",229568,"3"
"57416",229569,"3"
"57417",229579,"1"
"57418",229582,"1"
"57419",229587,"1"
"57420",229591,"1"
"57421",229593,"1"
"57422",229598,"3"
"57423",229601,"3"
"57424",229602,"1"
"57425",229611,"1"
"57426",229616,"1"
"57427",229622,"1"
"57428",229624,"1"
"57429",229625,"3"
"57430",229626,"3"
"57431",229627,"3"
"57432",229632,"1"
"57433",229635,"1"
"57434",229636,"1"
"57435",229637,"3"
"57436",229643,"1"
"57437",229651,"1"
"57438",229653,"1"
"57439",229654,"1"
"57440",229657,"1"
"57441",229659,"3"
"57442",229665,"1"
"57443",229671,"3"
"57444",229675,"1"
"57445",229685,"3"
"57446",229691,"1"
"57447",229694,"1"
"57448",229698,"1"
"57449",229700,"1"
"57450",229708,"3"
"57451",229712,"3"
"57452",229717,"1"
"57453",229719,"1"
"57454",229723,"1"
"57455",229727,"1"
"57456",229728,"3"
"57457",229729,"3"
"57458",229734,"1"
"57459",229741,"1"
"57460",229742,"1"
"57461",229744,"3"
"57462",229750,"1"
"57463",229751,"3"
"57464",229761,"3"
"57465",229762,"3"
"57466",229763,"1"
"57467",229764,"3"
"57468",229765,"1"
"57469",229767,"1"
"57470",229777,"3"
"57471",229781,"1"
"57472",229783,"1"
"57473",229784,"1"
"57474",229785,"1"
"57475",229799,"3"
"57476",229804,"1"
"57477",229814,"1"
"57478",229816,"1"
"57479",229839,"1"
"57480",229840,"1"
"57481",229841,"3"
"57482",229843,"1"
"57483",229845,"1"
"57484",229846,"1"
"57485",229848,"1"
"57486",229851,"3"
"57487",229853,"3"
"57488",229861,"1"
"57489",229874,"3"
"57490",229880,"1"
"57491",229882,"1"
"57492",229888,"3"
"57493",229889,"3"
"57494",229890,"3"
"57495",229894,"1"
"57496",229898,"1"
"57497",229904,"1"
"57498",229920,"1"
"57499",229924,"3"
"57500",229925,"1"
"57501",229926,"1"
"57502",229930,"1"
"57503",229931,"1"
"57504",229934,"3"
"57505",229936,"3"
"57506",229938,"1"
"57507",229939,"1"
"57508",229957,"3"
"57509",229967,"1"
"57510",229972,"1"
"57511",229975,"1"
"57512",229980,"1"
"57513",229981,"3"
"57514",229988,"1"
"57515",229992,"3"
"57516",229995,"3"
"57517",230010,"1"
"57518",230014,"1"
"57519",230017,"3"
"57520",230023,"3"
"57521",230042,"3"
"57522",230047,"1"
"57523",230055,"3"
"57524",230056,"1"
"57525",230068,"3"
"57526",230069,"3"
"57527",230070,"1"
"57528",230079,"3"
"57529",230085,"3"
"57530",230093,"1"
"57531",230096,"3"
"57532",230098,"1"
"57533",230102,"3"
"57534",230107,"3"
"57535",230114,"3"
"57536",230126,"3"
"57537",230127,"1"
"57538",230136,"3"
"57539",230137,"3"
"57540",230138,"1"
"57541",230140,"3"
"57542",230150,"3"
"57543",230153,"1"
"57544",230155,"3"
"57545",230157,"3"
"57546",230159,"3"
"57547",230167,"1"
"57548",230169,"3"
"57549",230173,"3"
"57550",230180,"1"
"57551",230182,"1"
"57552",230186,"1"
"57553",230188,"3"
"57554",230198,"1"
"57555",230200,"1"
"57556",230201,"3"
"57557",230208,"1"
"57558",230209,"3"
"57559",230210,"3"
"57560",230216,"1"
"57561",230218,"3"
"57562",230222,"1"
"57563",230230,"1"
"57564",230238,"3"
"57565",230245,"1"
"57566",230247,"3"
"57567",230253,"1"
"57568",230254,"1"
"57569",230259,"3"
"57570",230262,"1"
"57571",230272,"3"
"57572",230278,"1"
"57573",230280,"1"
"57574",230289,"3"
"57575",230292,"1"
"57576",230293,"1"
"57577",230301,"3"
"57578",230303,"1"
"57579",230308,"1"
"57580",230320,"3"
"57581",230322,"1"
"57582",230324,"1"
"57583",230327,"3"
"57584",230329,"3"
"57585",230334,"3"
"57586",230336,"1"
"57587",230337,"3"
"57588",230339,"3"
"57589",230343,"1"
"57590",230350,"3"
"57591",230351,"1"
"57592",230354,"1"
"57593",230358,"1"
"57594",230365,"1"
"57595",230368,"3"
"57596",230369,"1"
"57597",230373,"1"
"57598",230385,"1"
"57599",230388,"1"
"57600",230389,"1"
"57601",230391,"1"
"57602",230392,"3"
"57603",230393,"3"
"57604",230399,"1"
"57605",230403,"1"
"57606",230406,"1"
"57607",230413,"3"
"57608",230415,"3"
"57609",230416,"1"
"57610",230420,"3"
"57611",230421,"1"
"57612",230422,"1"
"57613",230426,"1"
"57614",230427,"3"
"57615",230438,"3"
"57616",230439,"1"
"57617",230444,"3"
"57618",230447,"1"
"57619",230462,"3"
"57620",230463,"3"
"57621",230465,"1"
"57622",230471,"3"
"57623",230472,"1"
"57624",230477,"1"
"57625",230480,"1"
"57626",230497,"3"
"57627",230498,"1"
"57628",230506,"3"
"57629",230517,"1"
"57630",230519,"3"
"57631",230520,"3"
"57632",230521,"1"
"57633",230527,"1"
"57634",230530,"1"
"57635",230532,"1"
"57636",230542,"1"
"57637",230543,"3"
"57638",230544,"3"
"57639",230550,"1"
"57640",230554,"1"
"57641",230559,"1"
"57642",230560,"1"
"57643",230562,"1"
"57644",230570,"1"
"57645",230582,"1"
"57646",230584,"3"
"57647",230586,"1"
"57648",230588,"3"
"57649",230590,"3"
"57650",230594,"1"
"57651",230597,"1"
"57652",230601,"3"
"57653",230605,"3"
"57654",230608,"1"
"57655",230611,"3"
"57656",230613,"3"
"57657",230617,"1"
"57658",230622,"1"
"57659",230623,"1"
"57660",230624,"1"
"57661",230625,"1"
"57662",230628,"3"
"57663",230637,"3"
"57664",230640,"3"
"57665",230645,"1"
"57666",230647,"3"
"57667",230648,"1"
"57668",230650,"1"
"57669",230653,"1"
"57670",230654,"1"
"57671",230659,"1"
"57672",230665,"1"
"57673",230673,"1"
"57674",230679,"1"
"57675",230682,"3"
"57676",230683,"1"
"57677",230690,"1"
"57678",230691,"3"
"57679",230694,"3"
"57680",230698,"3"
"57681",230701,"1"
"57682",230714,"1"
"57683",230717,"3"
"57684",230721,"1"
"57685",230728,"3"
"57686",230732,"3"
"57687",230734,"3"
"57688",230735,"1"
"57689",230738,"3"
"57690",230739,"1"
"57691",230740,"1"
"57692",230745,"1"
"57693",230747,"1"
"57694",230749,"3"
"57695",230751,"1"
"57696",230758,"3"
"57697",230760,"3"
"57698",230765,"1"
"57699",230766,"1"
"57700",230767,"1"
"57701",230768,"1"
"57702",230769,"1"
"57703",230773,"3"
"57704",230775,"1"
"57705",230776,"1"
"57706",230781,"3"
"57707",230789,"1"
"57708",230794,"1"
"57709",230795,"1"
"57710",230799,"3"
"57711",230819,"3"
"57712",230820,"3"
"57713",230821,"1"
"57714",230822,"1"
"57715",230827,"3"
"57716",230829,"3"
"57717",230831,"3"
"57718",230836,"1"
"57719",230844,"3"
"57720",230846,"1"
"57721",230856,"1"
"57722",230875,"1"
"57723",230880,"3"
"57724",230883,"1"
"57725",230884,"1"
"57726",230889,"1"
"57727",230891,"3"
"57728",230892,"1"
"57729",230898,"1"
"57730",230904,"3"
"57731",230906,"1"
"57732",230907,"3"
"57733",230908,"3"
"57734",230909,"1"
"57735",230912,"1"
"57736",230915,"1"
"57737",230921,"1"
"57738",230925,"1"
"57739",230930,"1"
"57740",230932,"1"
"57741",230935,"3"
"57742",230936,"3"
"57743",230937,"1"
"57744",230942,"1"
"57745",230946,"3"
"57746",230950,"1"
"57747",230953,"1"
"57748",230956,"1"
"57749",230965,"1"
"57750",230969,"1"
"57751",230971,"3"
"57752",230977,"1"
"57753",230979,"3"
"57754",230989,"3"
"57755",230993,"1"
"57756",230997,"3"
"57757",230998,"1"
"57758",230999,"1"
"57759",231005,"3"
"57760",231007,"1"
"57761",231010,"1"
"57762",231013,"1"
"57763",231015,"3"
"57764",231018,"3"
"57765",231022,"1"
"57766",231023,"1"
"57767",231028,"3"
"57768",231032,"1"
"57769",231046,"1"
"57770",231047,"1"
"57771",231053,"1"
"57772",231059,"1"
"57773",231062,"1"
"57774",231064,"3"
"57775",231072,"1"
"57776",231073,"3"
"57777",231082,"1"
"57778",231084,"1"
"57779",231091,"1"
"57780",231099,"1"
"57781",231102,"3"
"57782",231111,"1"
"57783",231114,"1"
"57784",231116,"1"
"57785",231123,"1"
"57786",231128,"1"
"57787",231140,"3"
"57788",231141,"1"
"57789",231143,"1"
"57790",231152,"1"
"57791",231155,"3"
"57792",231157,"1"
"57793",231161,"1"
"57794",231165,"1"
"57795",231172,"1"
"57796",231173,"1"
"57797",231175,"1"
"57798",231177,"1"
"57799",231178,"1"
"57800",231182,"1"
"57801",231185,"3"
"57802",231187,"1"
"57803",231191,"1"
"57804",231195,"3"
"57805",231198,"1"
"57806",231204,"1"
"57807",231206,"3"
"57808",231207,"1"
"57809",231215,"3"
"57810",231218,"1"
"57811",231223,"1"
"57812",231226,"1"
"57813",231232,"1"
"57814",231234,"1"
"57815",231245,"3"
"57816",231247,"3"
"57817",231249,"1"
"57818",231252,"1"
"57819",231253,"1"
"57820",231254,"3"
"57821",231256,"1"
"57822",231261,"1"
"57823",231265,"1"
"57824",231270,"3"
"57825",231271,"1"
"57826",231273,"3"
"57827",231297,"1"
"57828",231298,"1"
"57829",231302,"3"
"57830",231303,"1"
"57831",231304,"1"
"57832",231306,"3"
"57833",231318,"3"
"57834",231331,"1"
"57835",231332,"1"
"57836",231338,"3"
"57837",231340,"3"
"57838",231343,"1"
"57839",231344,"1"
"57840",231346,"1"
"57841",231348,"1"
"57842",231351,"1"
"57843",231355,"1"
"57844",231363,"3"
"57845",231364,"3"
"57846",231368,"1"
"57847",231374,"3"
"57848",231378,"1"
"57849",231379,"1"
"57850",231383,"1"
"57851",231392,"1"
"57852",231394,"3"
"57853",231395,"1"
"57854",231406,"1"
"57855",231410,"3"
"57856",231415,"1"
"57857",231416,"1"
"57858",231417,"3"
"57859",231418,"1"
"57860",231426,"1"
"57861",231430,"3"
"57862",231441,"1"
"57863",231446,"1"
"57864",231447,"1"
"57865",231450,"3"
"57866",231451,"3"
"57867",231452,"1"
"57868",231457,"1"
"57869",231467,"1"
"57870",231468,"3"
"57871",231478,"1"
"57872",231479,"3"
"57873",231481,"3"
"57874",231492,"1"
"57875",231498,"1"
"57876",231503,"1"
"57877",231504,"3"
"57878",231506,"1"
"57879",231510,"1"
"57880",231511,"3"
"57881",231512,"1"
"57882",231515,"3"
"57883",231517,"3"
"57884",231518,"1"
"57885",231520,"1"
"57886",231521,"3"
"57887",231523,"3"
"57888",231525,"3"
"57889",231533,"1"
"57890",231538,"1"
"57891",231539,"3"
"57892",231541,"1"
"57893",231547,"1"
"57894",231553,"1"
"57895",231554,"3"
"57896",231556,"1"
"57897",231568,"1"
"57898",231570,"3"
"57899",231573,"1"
"57900",231582,"3"
"57901",231584,"1"
"57902",231585,"1"
"57903",231586,"3"
"57904",231593,"1"
"57905",231594,"1"
"57906",231603,"1"
"57907",231609,"1"
"57908",231610,"1"
"57909",231617,"3"
"57910",231618,"1"
"57911",231620,"1"
"57912",231630,"1"
"57913",231635,"3"
"57914",231638,"1"
"57915",231642,"1"
"57916",231643,"3"
"57917",231647,"1"
"57918",231653,"1"
"57919",231656,"3"
"57920",231657,"3"
"57921",231661,"1"
"57922",231664,"1"
"57923",231667,"1"
"57924",231669,"3"
"57925",231670,"3"
"57926",231679,"3"
"57927",231680,"1"
"57928",231681,"1"
"57929",231682,"3"
"57930",231687,"3"
"57931",231688,"3"
"57932",231690,"3"
"57933",231694,"1"
"57934",231705,"3"
"57935",231707,"3"
"57936",231712,"1"
"57937",231717,"3"
"57938",231718,"3"
"57939",231723,"1"
"57940",231724,"1"
"57941",231726,"1"
"57942",231728,"1"
"57943",231730,"3"
"57944",231731,"3"
"57945",231733,"1"
"57946",231739,"1"
"57947",231740,"3"
"57948",231745,"1"
"57949",231746,"3"
"57950",231751,"1"
"57951",231754,"3"
"57952",231758,"1"
"57953",231761,"1"
"57954",231769,"3"
"57955",231774,"1"
"57956",231778,"3"
"57957",231781,"1"
"57958",231786,"3"
"57959",231795,"3"
"57960",231804,"1"
"57961",231806,"1"
"57962",231810,"1"
"57963",231812,"3"
"57964",231813,"1"
"57965",231820,"1"
"57966",231822,"1"
"57967",231825,"1"
"57968",231828,"3"
"57969",231829,"1"
"57970",231832,"3"
"57971",231837,"1"
"57972",231845,"1"
"57973",231846,"3"
"57974",231848,"1"
"57975",231849,"1"
"57976",231851,"1"
"57977",231859,"3"
"57978",231870,"1"
"57979",231872,"1"
"57980",231883,"3"
"57981",231890,"1"
"57982",231891,"1"
"57983",231893,"3"
"57984",231894,"1"
"57985",231901,"1"
"57986",231903,"1"
"57987",231904,"1"
"57988",231911,"1"
"57989",231912,"3"
"57990",231914,"3"
"57991",231915,"1"
"57992",231922,"3"
"57993",231926,"3"
"57994",231933,"3"
"57995",231935,"3"
"57996",231944,"1"
"57997",231945,"1"
"57998",231946,"1"
"57999",231949,"1"
"58000",231950,"1"
"58001",231960,"3"
"58002",231962,"1"
"58003",231970,"1"
"58004",231977,"3"
"58005",231984,"1"
"58006",231985,"3"
"58007",231986,"3"
"58008",231988,"3"
"58009",231992,"1"
"58010",231994,"1"
"58011",231997,"1"
"58012",232004,"3"
"58013",232007,"3"
"58014",232010,"1"
"58015",232012,"3"
"58016",232017,"3"
"58017",232024,"3"
"58018",232030,"1"
"58019",232034,"3"
"58020",232044,"1"
"58021",232051,"1"
"58022",232059,"1"
"58023",232062,"1"
"58024",232065,"3"
"58025",232071,"3"
"58026",232076,"1"
"58027",232081,"3"
"58028",232087,"1"
"58029",232092,"1"
"58030",232102,"3"
"58031",232104,"1"
"58032",232105,"1"
"58033",232111,"3"
"58034",232112,"1"
"58035",232115,"3"
"58036",232117,"3"
"58037",232119,"1"
"58038",232122,"1"
"58039",232124,"1"
"58040",232128,"3"
"58041",232129,"3"
"58042",232140,"1"
"58043",232147,"1"
"58044",232148,"1"
"58045",232153,"1"
"58046",232164,"1"
"58047",232165,"3"
"58048",232169,"3"
"58049",232173,"3"
"58050",232182,"1"
"58051",232185,"1"
"58052",232187,"1"
"58053",232191,"3"
"58054",232193,"1"
"58055",232194,"3"
"58056",232206,"3"
"58057",232210,"1"
"58058",232217,"3"
"58059",232218,"3"
"58060",232220,"1"
"58061",232225,"1"
"58062",232230,"1"
"58063",232234,"1"
"58064",232238,"1"
"58065",232244,"1"
"58066",232260,"3"
"58067",232263,"1"
"58068",232264,"3"
"58069",232265,"3"
"58070",232267,"1"
"58071",232274,"3"
"58072",232275,"1"
"58073",232281,"3"
"58074",232288,"1"
"58075",232290,"3"
"58076",232295,"1"
"58077",232315,"3"
"58078",232319,"3"
"58079",232325,"3"
"58080",232327,"3"
"58081",232331,"1"
"58082",232339,"1"
"58083",232346,"3"
"58084",232347,"3"
"58085",232353,"3"
"58086",232358,"3"
"58087",232362,"1"
"58088",232370,"3"
"58089",232373,"1"
"58090",232386,"3"
"58091",232390,"1"
"58092",232399,"3"
"58093",232403,"1"
"58094",232404,"1"
"58095",232410,"1"
"58096",232411,"3"
"58097",232412,"3"
"58098",232413,"3"
"58099",232422,"3"
"58100",232436,"1"
"58101",232439,"1"
"58102",232444,"3"
"58103",232449,"1"
"58104",232452,"1"
"58105",232453,"1"
"58106",232454,"1"
"58107",232457,"3"
"58108",232464,"1"
"58109",232466,"3"
"58110",232469,"1"
"58111",232472,"1"
